scenario,group,cumulative_utility_mean,cumulative_utility_sd,cumulative_utility_ci_lo,cumulative_utility_ci_hi,mean_quality_true,mean_quality_surface,fatal_errors_mean,fatal_errors_sd,success_rate,final_trust_gini,final_collapse_index,mean_trust_var,a9_first_delay,a10_first_delay,a9_first20_rate,a9_var_convergence,a8_trust_quality_corr
observation_manipulated,TTB-cap,2929.2,1771.2300582340847,2570.0,3255.6,0.8078391666666666,0.6602024999999998,49.83,6.77943265109309,0.7779000000000003,0.7368588842939019,0.4421153305763416,0.07800721637691116,999.0,999.0,0.0,999.0,0.0
safety_critical,Blind,-53595.0,2797.114494429839,-54161.8,-53049.4,0.3413125000000001,0.3788458333333334,213.87,12.326906597465005,0.29810000000000003,0.539073370653716,0.3234440223922296,0.08333333333333372,6.56,8.12,0.14150000000000001,999.0,0.0
safety_critical,MOO,-4532.0,3619.282813045712,-5238.8,-3816.2,0.800825,0.7242716666666665,44.68,9.390388380647199,0.8003999999999999,0.7241009655533481,0.440160579332009,0.07170709861102162,849.95,959.66,0.046,999.0,0.040968085859745845
safety_critical,MOO-cap,-3370.4,3793.673074203864,-4114.4,-2626.0,0.8156374999999992,0.7348949999999997,41.9,9.258902350023611,0.81135,0.7341835521387374,0.44661013128324234,0.07575966640388056,861.06,969.55,0.07299999999999998,999.0,0.0
safety_critical,TRUE,-3596.2,2872.3533377649933,-4179.6,-3014.4,0.7955049999999997,0.7182241666666667,41.66,7.105581814974262,0.8119000000000003,0.6544991563940781,0.41254949383644685,0.06793293723161185,0.33,3.45,0.33649999999999997,121.51,0.17691688847322104
safety_critical,TRUE-no-cap,-5401.6,2967.782126011737,-5973.6,-4817.4,0.7397799999999998,0.6791158333333329,43.4,7.747270617462774,0.8049999999999996,0.619421440336706,0.40605286420202363,0.05958954746106936,0.04,0.26,0.49149999999999994,161.64,0.17047065602337017
safety_critical,TTB,-5524.4,7728.070612639314,-7212.0,-4153.8,0.786680833333333,0.7187183333333332,47.02,19.954989755988755,0.79305,0.7430158766778608,0.4514595260067168,0.07221469483435411,800.53,889.45,0.043999999999999984,999.0,0.0089549684085796
safety_critical,TTB-cap,-1797.4,3014.5554708561403,-2406.8,-1219.6,0.8303191666666665,0.7424299999999995,39.12,7.628071495959824,0.82345,0.7461415809134826,0.4535349485480893,0.07784533133046768,999.0,999.0,0.0,999.0,0.0
utility_trust_misalignment,Blind,-21858.2,1280.603061850237,-22104.5,-21593.7,0.33583166666666686,0.39126583333333337,205.86,11.117390145009917,0.3045999999999999,0.5326239859962132,0.31957439159772805,0.08333333333333372,6.53,7.86,0.1390000000000001,999.0,0.0
utility_trust_misalignment,MOO,818.0,3004.7077539868474,209.7,1388.4,0.7456008333333334,0.7094466666666663,64.92,14.79808887469711,0.7192999999999999,0.6937251455461577,0.4162850873276945,0.07055923048823423,771.13,831.31,0.17650000000000002,999.0,0.0844710589847806
utility_trust_misalignment,MOO-cap,2079.4,2177.36975047947,1667.0,2511.5,0.7654466666666663,0.721898333333333,58.63,10.73336627135921,0.7401999999999999,0.7164828062094599,0.42998968372567603,0.07550681928928193,849.78,969.17,0.075,999.0,0.07791088075626347
utility_trust_misalignment,TRUE,2250.8,1559.0923803627065,1927.9,2570.9,0.7452424999999997,0.7068658333333331,56.14,7.349871159456202,0.7507999999999997,0.615696431241029,0.3794178587446176,0.0672669945567132,0.1,0.05,0.43450000000000005,117.26,0.31141247439257125
utility_trust_misalignment,TRUE-no-cap,341.0,1758.6998756255296,-2.8,674.4,0.660273333333333,0.6378874999999996,58.77,8.443340571124677,0.7405999999999997,0.5396314648669022,0.36367887892014134,0.05755217552810799,0.01,0.0,0.57,103.4,0.2635806624675899
utility_trust_misalignment,TTB,686.8,4685.736551525601,-254.0,1514.4,0.7400266666666662,0.7090374999999999,63.89,23.261749502111613,0.7203999999999999,0.7355227619542126,0.4415636571725275,0.0726823766325896,852.08,880.17,0.01,999.0,0.023936016170067104
utility_trust_misalignment,TTB-cap,3216.1,1561.5990865362041,2906.2,3520.6,0.7816066666666666,0.7344633333333331,54.47,6.965216610001618,0.7571499999999997,0.7365369128364785,0.4419221477018872,0.07797611454264594,999.0,999.0,0.0,999.0,0.0
