run,scenario,round,group,modules,utility,cumulative_utility,quality_true,quality_surface,fatal,trust_mean,trust_var,trust_gini,collapse_index,a9_selected,a10_selected
15,baseline,161,TTB-cap,3,-200.0,-400.0,0.6666666666666666,1.0,1,0.513359889119355,0.07740068167466596,0.7372896213183731,0.4423737727910238,0,0
15,baseline,162,TTB-cap,5,60.0,-340.0,0.8,0.6,0,0.5133451236579208,0.07739955944703786,0.7369428969359331,0.44216573816155985,0,0
15,baseline,163,TTB-cap,5,60.0,-280.0,0.8,1.0,0,0.5133532115357724,0.07739906058459355,0.737292531120332,0.4423755186721992,0,0
15,baseline,164,TTB-cap,4,60.0,-220.0,0.5,0.5,0,0.513226518156897,0.07739885110203491,0.7375343878954608,0.44252063273727643,0,0
15,baseline,165,TTB-cap,3,60.0,-160.0,0.6666666666666666,0.6666666666666666,0,0.5131898916230865,0.07739825608581476,0.7375,0.4425,0,0
15,baseline,166,TTB-cap,4,100.0,-60.0,1.0,0.75,0,0.513250576953119,0.07739758456881074,0.7375681198910082,0.44254087193460495,0,0
15,baseline,167,TTB-cap,3,60.0,0.0,0.3333333333333333,0.6666666666666666,0,0.5131322314104488,0.0773972592790766,0.737533921302578,0.4425203527815468,0,0
15,baseline,168,TTB-cap,3,60.0,60.0,0.6666666666666666,1.0,0,0.513108322929567,0.07739662205150036,0.7375,0.4425,0,0
15,baseline,169,TTB-cap,3,100.0,160.0,1.0,0.6666666666666666,0,0.5131842129078674,0.07739544833521952,0.7374663526244953,0.4424798115746972,0,0
15,baseline,170,TTB-cap,5,-200.0,-40.0,0.8,0.6,1,0.5131934820334297,0.0773949530636926,0.7378008021390374,0.44268048128342247,0,0
15,baseline,171,TTB-cap,4,-200.0,-240.0,0.75,1.0,1,0.5131841887828263,0.0773946425777934,0.7378656914893618,0.44271941489361705,0,0
15,baseline,172,TTB-cap,5,60.0,-180.0,0.8,0.8,0,0.5131609281032222,0.07739444627219703,0.7381935270805813,0.44291611624834876,0,0
15,baseline,173,TTB-cap,3,60.0,-120.0,0.6666666666666666,0.6666666666666666,0,0.513136060714263,0.07739372758222694,0.7381578947368421,0.4428947368421053,0,0
15,baseline,174,TTB-cap,5,-200.0,-320.0,0.8,1.0,1,0.5131942853279045,0.07739302987269808,0.7384803921568628,0.44308823529411767,0,0
15,baseline,175,TTB-cap,5,60.0,-260.0,0.8,0.8,0,0.5131831491813186,0.07739265999744004,0.7387987012987014,0.44327922077922083,0,0
15,baseline,176,TTB-cap,4,60.0,-200.0,0.75,0.75,0,0.5132001026429075,0.07739213895382183,0.7388565891472869,0.44331395348837216,0,0
