run,scenario,group,cumulative_utility,mean_utility,mean_quality_true,mean_quality_surface,fatal_errors,task_success_rate,final_trust_gini,final_collapse_index,mean_trust_var,a9_first_delay,a10_first_delay,a9_first20_rate,a9_var_convergence,a8_trust_quality_corr
1,safety_critical,TRUE,-3920.0,-19.6,0.7855,0.6967499999999995,43,0.81,0.5750281531531531,0.3700168918918919,0.06744645384078875,0,3,0.25,999,0.0
1,safety_critical,TTB-cap,-560.0,-2.8,0.822083333333333,0.739333333333333,39,0.84,0.7476069819819819,0.45356418918918917,0.07820949770458144,999,999,0.0,999,0.0
1,safety_critical,MOO-cap,-3620.0,-18.1,0.8009999999999997,0.7542499999999996,41,0.81,0.741554054054054,0.44993243243243236,0.0742482706574195,999,999,0.0,999,0.0
1,safety_critical,Blind,-52860.0,-264.3,0.3468333333333335,0.3632500000000002,230,0.305,0.5388513513513513,0.32331081081081076,0.0833333333333335,2,7,0.1,999,0.0
2,safety_critical,TRUE,-5040.0,-25.2,0.7818333333333336,0.7044999999999998,47,0.8,0.61310553633218,0.382863321799308,0.06549219254846088,0,0,0.8,1,0.0
2,safety_critical,TTB-cap,-3700.0,-18.5,0.8212500000000001,0.7467500000000002,44,0.805,0.7437283737024221,0.45123702422145323,0.07823341910199924,999,999,0.0,999,0.0
2,safety_critical,MOO-cap,-1200.0,-6.0,0.7894166666666668,0.7089166666666664,33,0.845,0.7290224913494809,0.44241349480968856,0.07263011447061567,0,0,0.5,999,0.8824389732979309
2,safety_critical,Blind,-52100.0,-260.5,0.34108333333333346,0.3620000000000001,207,0.315,0.531502306805075,0.318901384083045,0.0833333333333335,0,0,0.15,999,0.0
3,safety_critical,TRUE,-8200.0,-41.0,0.8086666666666669,0.6932499999999999,54,0.76,0.7131193693693694,0.4328716216216216,0.07146262561627052,0,19,0.25,2,0.0
3,safety_critical,TTB-cap,-6640.0,-33.2,0.8198333333333333,0.7626666666666668,51,0.775,0.7539414414414414,0.4523648648648648,0.07824475578998068,999,999,0.0,999,0.0
3,safety_critical,MOO-cap,-5320.0,-26.6,0.8125,0.7091666666666661,48,0.79,0.7447916666666667,0.451875,0.07557530894076517,999,999,0.0,999,0.0
3,safety_critical,Blind,-50720.0,-253.6,0.3485833333333336,0.3713333333333335,216,0.33,0.5190033783783783,0.31140202702702696,0.0833333333333335,4,4,0.15,999,0.0
4,safety_critical,TRUE,-2880.0,-14.4,0.7746666666666663,0.719166666666666,38,0.83,0.6627239641657334,0.4276343784994401,0.06732006559321659,0,0,0.25,999,0.0
4,safety_critical,TTB-cap,-2760.0,-13.8,0.8159166666666665,0.7646666666666667,45,0.815,0.749510078387458,0.4547060470324748,0.07743076299795716,999,999,0.0,999,0.0
4,safety_critical,MOO-cap,-5200.0,-26.0,0.8123333333333332,0.7536666666666665,50,0.79,0.7510498320268757,0.4556298992161254,0.07562202877738822,999,999,0.0,999,0.0
4,safety_critical,Blind,-53420.0,-267.1,0.3750833333333335,0.41016666666666673,212,0.3,0.5692189249720045,0.3415313549832027,0.0833333333333335,9,17,0.1,999,0.0
5,safety_critical,TRUE,-5060.0,-25.3,0.7968333333333334,0.7197499999999998,47,0.795,0.5484011627906977,0.35404069767441865,0.06945113277878293,0,0,1.4,0,0.0
5,safety_critical,TTB-cap,-860.0,-4.3,0.8424999999999998,0.7248333333333329,38,0.825,0.7469476744186045,0.4531686046511627,0.07790394692248576,999,999,0.0,999,0.0
5,safety_critical,MOO-cap,-7640.0,-38.2,0.7748333333333325,0.7051666666666664,60,0.765,0.6492732558139536,0.38956395348837214,0.07430356464314744,2,999,1.2,999,0.0
5,safety_critical,Blind,-49400.0,-247.0,0.326,0.36791666666666656,213,0.345,0.5015988372093023,0.3009593023255814,0.0833333333333335,6,1,0.25,999,0.0
6,safety_critical,TRUE,-6860.0,-34.3,0.7619166666666669,0.717083333333333,53,0.78,0.6534988713318284,0.41709932279909706,0.06733043723725447,6,2,0.25,8,0.0
6,safety_critical,TTB-cap,-4180.0,-20.9,0.8429166666666669,0.7733333333333329,47,0.79,0.7456264108352144,0.45237584650112866,0.07708996531234372,999,999,0.0,999,0.0
6,safety_critical,MOO-cap,-10440.0,-52.2,0.7791666666666665,0.7157499999999998,59,0.74,0.6519469525959367,0.396168171557562,0.0743498461833467,2,999,1.3,999,0.0
6,safety_critical,Blind,-55740.0,-278.7,0.33808333333333324,0.4040833333333334,229,0.275,0.5770316027088036,0.34621896162528215,0.0833333333333335,0,2,0.1,999,0.0
7,safety_critical,TRUE,-6840.0,-34.2,0.8075833333333332,0.7371666666666663,52,0.77,0.6628401360544218,0.4077040816326531,0.06890592456957344,0,2,0.4,2,0.0
7,safety_critical,TTB-cap,-4680.0,-23.4,0.840083333333333,0.7581666666666668,45,0.785,0.749858276643991,0.4549149659863946,0.07822029441746699,999,999,0.0,999,0.0
7,safety_critical,MOO-cap,-1660.0,-8.3,0.8381666666666667,0.7386666666666669,44,0.82,0.749858276643991,0.4599149659863946,0.07818403771122184,999,999,0.0,999,0.0
7,safety_critical,Blind,-54360.0,-271.8,0.3335833333333333,0.3638333333333334,231,0.29,0.5172902494331066,0.310374149659864,0.0833333333333335,7,15,0.05,999,0.0
8,safety_critical,TRUE,-7600.0,-38.0,0.7776666666666666,0.7293333333333334,47,0.775,0.6424435028248587,0.41546610169491527,0.06628978408964993,0,2,0.25,2,0.0
8,safety_critical,TTB-cap,-800.0,-4.0,0.8203333333333331,0.7298333333333328,36,0.84,0.7485169491525423,0.4591101694915254,0.07823608428603032,999,999,0.0,999,0.0
8,safety_critical,MOO-cap,-5700.0,-28.5,0.8088333333333333,0.7523333333333333,51,0.785,0.7463983050847458,0.44783898305084746,0.0773399225434378,999,999,0.0,999,0.0
8,safety_critical,Blind,-55240.0,-276.2,0.3396666666666666,0.3626666666666669,227,0.28,0.5473870056497174,0.3284322033898304,0.0833333333333335,2,24,0.05,999,0.0
9,safety_critical,TRUE,-5180.0,-25.9,0.7965833333333329,0.7045833333333329,50,0.795,0.6879310344827587,0.43275862068965526,0.06916229795281705,0,3,0.25,2,0.0
9,safety_critical,TTB-cap,-1760.0,-8.8,0.8326666666666667,0.75825,39,0.825,0.748419540229885,0.454051724137931,0.07823893234136436,999,999,0.0,999,0.0
9,safety_critical,MOO-cap,-500.0,-2.5,0.8286666666666666,0.7280833333333326,34,0.84,0.7399425287356323,0.45396551724137935,0.07491056064931474,999,999,0.0,999,0.0
9,safety_critical,Blind,-53040.0,-265.2,0.36541666666666656,0.3955000000000002,210,0.305,0.5158045977011494,0.30948275862068964,0.0833333333333335,9,16,0.1,999,0.0
10,safety_critical,TRUE,-860.0,-4.3,0.8144166666666668,0.7234166666666664,34,0.84,0.656144544431946,0.4236867266591676,0.06845450355354538,2,3,0.4,3,0.0
10,safety_critical,TTB-cap,-2220.0,-11.1,0.8455833333333335,0.743,38,0.815,0.7459926884139483,0.452595613048369,0.07818777522643533,999,999,0.0,999,0.0
10,safety_critical,MOO-cap,-5900.0,-29.5,0.8280833333333335,0.755666666666666,48,0.78,0.7459926884139483,0.452595613048369,0.07820843390580981,999,999,0.0,999,0.0
10,safety_critical,Blind,-51660.0,-258.3,0.3385,0.37458333333333355,214,0.32,0.560812710911136,0.33648762654668163,0.0833333333333335,19,3,0.05,999,0.0
11,safety_critical,TRUE,-1940.0,-9.7,0.8140833333333333,0.7405833333333334,42,0.825,0.7145784543325526,0.43374707259953155,0.07280174156927073,0,2,0.25,4,0.0
11,safety_critical,TTB-cap,2680.0,13.4,0.8434166666666664,0.7439166666666663,28,0.87,0.7454625292740047,0.4522775175644028,0.07826772729236003,999,999,0.0,999,0.0
11,safety_critical,MOO-cap,-640.0,-3.2,0.8365,0.7314999999999999,34,0.835,0.7435597189695551,0.451135831381733,0.0774623629109735,999,999,0.0,999,0.0
11,safety_critical,Blind,-52160.0,-260.8,0.3215000000000001,0.36366666666666697,199,0.315,0.5226873536299765,0.3136124121779859,0.0833333333333335,6,18,0.15,999,0.0
12,safety_critical,TRUE,-4560.0,-22.8,0.7954166666666665,0.7185833333333329,45,0.8,0.6615939977349943,0.4119563986409966,0.06699777161075998,0,0,0.25,2,0.7817335885402303
12,safety_critical,TTB-cap,-2740.0,-13.7,0.8156666666666667,0.7193333333333329,41,0.82,0.748372027180068,0.4540232163080408,0.07791616380186875,999,999,0.0,999,0.0
12,safety_critical,MOO-cap,-22360.0,-111.8,0.7460833333333333,0.6935833333333328,93,0.61,0.703213476783692,0.42692808607021515,0.07244749041889968,0,999,1.5,999,0.0
12,safety_critical,Blind,-58760.0,-293.8,0.34108333333333346,0.36900000000000027,228,0.24,0.5385758776896943,0.32314552661381657,0.0833333333333335,0,1,0.3,999,0.0
13,safety_critical,TRUE,-3200.0,-16.0,0.7792499999999997,0.7489166666666662,40,0.825,0.6432560137457044,0.4209536082474226,0.0676075604828354,0,0,0.3,2,0.0
13,safety_critical,TTB-cap,-4400.0,-22.0,0.8249166666666663,0.7334166666666665,45,0.795,0.7436282932416953,0.4511769759450172,0.07824234516975949,999,999,0.0,999,0.0
13,safety_critical,MOO-cap,480.0,2.4,0.8399999999999997,0.7610833333333331,35,0.845,0.7429123711340206,0.4507474226804124,0.07750764810652136,999,999,0.0,999,0.0
13,safety_critical,Blind,-52920.0,-264.6,0.35775,0.39041666666666663,208,0.305,0.5348654066437573,0.3209192439862543,0.0833333333333335,7,17,0.2,999,0.0
14,safety_critical,TRUE,160.0,0.8,0.8095833333333331,0.7194166666666666,32,0.855,0.6519677236693091,0.4261806342015854,0.06823587939276715,0,0,0.25,2,0.5113081743169514
14,safety_critical,TTB-cap,-2500.0,-12.5,0.8210833333333332,0.747833333333333,39,0.82,0.7459654586636466,0.457579275198188,0.07773135647115408,999,999,0.0,999,0.0
14,safety_critical,MOO-cap,-1120.0,-5.6,0.8080833333333334,0.7185833333333328,39,0.835,0.7415770101925254,0.4499462061155152,0.07408282549779818,999,999,0.0,999,0.0
14,safety_critical,Blind,-55240.0,-276.2,0.32941666666666686,0.38858333333333356,221,0.28,0.56150906002265,0.33690543601358997,0.0833333333333335,12,7,0.1,999,0.0
15,safety_critical,TRUE,-8140.0,-40.7,0.7834166666666669,0.7134999999999999,56,0.76,0.6033626560726448,0.3770175936435869,0.06798035929159978,0,3,1.2,3,0.8402704719947673
15,safety_critical,TTB-cap,40.0,0.2,0.8443333333333336,0.7364999999999999,38,0.84,0.7503547105561861,0.45521282633371163,0.07821416735059009,999,999,0.0,999,0.0
15,safety_critical,MOO-cap,-5140.0,-25.7,0.821,0.7422500000000004,48,0.79,0.7503547105561861,0.45521282633371163,0.07821551756324872,999,999,0.0,999,0.0
15,safety_critical,Blind,-54360.0,-271.8,0.3437500000000002,0.35625000000000023,227,0.29,0.5626418842224745,0.3375851305334847,0.0833333333333335,21,11,0.0,999,0.0
16,safety_critical,TRUE,-7880.0,-39.4,0.7836666666666665,0.7266666666666665,50,0.765,0.644782110091743,0.4018692660550458,0.06595908835900566,2,3,0.25,3,0.0
16,safety_critical,TTB-cap,-120.0,-0.6,0.83575,0.7641666666666667,31,0.845,0.7472763761467891,0.45836582568807344,0.07822236668215789,999,999,0.0,999,0.0
16,safety_critical,MOO-cap,-10340.0,-51.7,0.7229166666666665,0.6634166666666664,59,0.75,0.6229931192660549,0.37879587155963296,0.06413808769874381,8,1,0.9,999,0.7848068960470383
16,safety_critical,Blind,-56620.0,-283.1,0.3445833333333336,0.37850000000000006,217,0.265,0.5619266055045871,0.3371559633027522,0.0833333333333335,2,3,0.1,999,0.0
17,safety_critical,TRUE,-4380.0,-21.9,0.7883333333333334,0.7327499999999997,46,0.8,0.6266852286049238,0.39101113716295427,0.0657028122855107,0,22,0.25,2,0.0
17,safety_critical,TTB-cap,440.0,2.2,0.8224166666666665,0.7364166666666666,34,0.85,0.7445046893317702,0.4517028135990621,0.07793462050060623,999,999,0.0,999,0.0
17,safety_critical,MOO-cap,-80.0,-0.4,0.827583333333333,0.7419166666666664,39,0.84,0.7276524032825322,0.4415914419695193,0.07201853747740934,999,999,0.0,999,0.0
17,safety_critical,Blind,-49520.0,-247.6,0.3520833333333335,0.39858333333333357,199,0.345,0.5553194607268463,0.3331916764361078,0.0833333333333335,1,5,0.15,999,0.0
18,safety_critical,TRUE,-180.0,-0.9,0.8214166666666662,0.7188333333333331,34,0.845,0.6689655172413793,0.4363793103448276,0.06762349139292445,0,20,0.2,8,0.0
18,safety_critical,TTB-cap,1200.0,6.0,0.8430000000000001,0.7393333333333334,30,0.86,0.7426724137931036,0.46060344827586214,0.07791701277846212,999,999,0.0,999,0.0
18,safety_critical,MOO-cap,-6400.0,-32.0,0.7742500000000002,0.698833333333333,47,0.79,0.7321839080459771,0.43931034482758624,0.07617621761109877,999,999,0.0,999,0.0
18,safety_critical,Blind,-55360.0,-276.8,0.3287500000000001,0.3445833333333335,218,0.28,0.5464080459770115,0.3278448275862069,0.0833333333333335,3,13,0.05,999,0.0
19,safety_critical,TRUE,-2180.0,-10.9,0.8015833333333328,0.7440000000000001,39,0.825,0.6567906574394464,0.40407439446366783,0.06590354983131429,0,0,0.45,1,0.0
19,safety_critical,TTB-cap,-3760.0,-18.8,0.8129166666666664,0.726583333333333,43,0.805,0.7458910034602075,0.4525346020761245,0.07790914569813844,999,999,0.0,999,0.0
19,safety_critical,MOO-cap,-1240.0,-6.2,0.8139999999999996,0.7222499999999991,36,0.835,0.7023500576701269,0.43141003460207616,0.07254777799456756,999,999,0.0,999,0.0
19,safety_critical,Blind,-52660.0,-263.3,0.3366666666666668,0.36550000000000005,210,0.31,0.5205449826989619,0.3123269896193771,0.0833333333333335,2,5,0.1,999,0.0
20,safety_critical,TRUE,-1760.0,-8.8,0.7974999999999999,0.7162499999999996,35,0.84,0.6481613454960091,0.4288968072976055,0.07105144288491885,1,3,0.25,2,0.0
20,safety_critical,TTB-cap,-2080.0,-10.4,0.8317500000000001,0.7501666666666664,40,0.82,0.7463654503990877,0.4528192702394526,0.0776747245072636,999,999,0.0,999,0.0
20,safety_critical,MOO-cap,-6600.0,-33.0,0.82375,0.728083333333333,49,0.77,0.7325399087799316,0.43952394526795896,0.07300083683204592,999,999,0.0,999,0.0
20,safety_critical,Blind,-53420.0,-267.1,0.3314166666666668,0.3723333333333333,219,0.3,0.5543757126567845,0.3326254275940707,0.0833333333333335,18,1,0.05,999,0.0
21,safety_critical,TRUE,40.0,0.2,0.79625,0.7473333333333331,32,0.855,0.6646968854282536,0.42381813125695217,0.06691960818640402,0,3,0.4,0,0.8782621797780419
21,safety_critical,TTB-cap,-3000.0,-15.0,0.8197499999999996,0.7331666666666663,41,0.815,0.7506256952169077,0.4553754171301446,0.0775844133087171,999,999,0.0,999,0.0
21,safety_critical,MOO-cap,-4380.0,-21.9,0.8130833333333333,0.7483333333333332,43,0.8,0.7415878754171301,0.44495272525027807,0.07463958708021018,999,999,0.0,999,0.0
21,safety_critical,Blind,-58320.0,-291.6,0.35650000000000026,0.40208333333333374,242,0.245,0.5374721913236931,0.3224833147942158,0.0833333333333335,2,3,0.15,999,0.0
22,safety_critical,TRUE,-1920.0,-9.6,0.8486666666666666,0.7573333333333331,43,0.815,0.7117214532871972,0.43703287197231827,0.07374077245818428,0,11,0.25,3,0.0
22,safety_critical,TTB-cap,1360.0,6.8,0.842583333333333,0.7641666666666669,34,0.855,0.7411332179930796,0.4546799307958478,0.07792347531580252,999,999,0.0,999,0.0
22,safety_critical,MOO-cap,-4400.0,-22.0,0.7983333333333335,0.7163333333333333,48,0.795,0.7235438292964245,0.43412629757785465,0.07144352008334695,999,999,0.0,999,0.0
22,safety_critical,Blind,-50780.0,-253.9,0.35325,0.3596666666666669,192,0.33,0.5182381776239908,0.3109429065743945,0.0833333333333335,7,23,0.25,999,0.0
23,safety_critical,TRUE,1140.0,5.7,0.8300000000000002,0.7361666666666661,29,0.86,0.6661481900452488,0.4246889140271493,0.06878230419189171,0,0,0.25,2,0.6613510088078016
