scenario,group,cumulative_utility_mean,cumulative_utility_sd,cumulative_utility_ci_lo,cumulative_utility_ci_hi,mean_quality_true,mean_quality_surface,fatal_errors_mean,fatal_errors_sd,success_rate,final_trust_gini,final_collapse_index,mean_trust_var,a9_first_delay,a10_first_delay,a9_first20_rate,a9_var_convergence,a8_trust_quality_corr
baseline,Blind,-23924.6,1621.6286986741559,-24255.4,-23621.6,0.3427500000000002,0.4018708333333334,209.56,11.199134165666829,0.30735,0.5292168830541897,0.31753012983251383,0.08333333333333372,6.33,7.9,0.14150000000000001,999.0,0.0
baseline,MOO-cap,467.8,2751.7030832896667,-101.0,992.6,0.782005,0.752993333333333,63.95,12.047360245667466,0.7221499999999998,0.7236847238563935,0.4346108343138358,0.07541337539891876,899.48,969.03,0.038,999.0,0.0537541057743079
