run,group,cumulative_utility,mean_utility,mean_quality,fatal_errors,task_success_rate,final_trust_gini,final_collapse_index,mean_trust_var,a9_first_delay,a10_first_delay,a9_first20_rate,a9_var_convergence,a8_trust_quality_corr
29,MOO,680.0,3.4,0.7734166666666663,56,0.73,0.744480906921241,0.4466885441527446,0.07438297592264974,999,999,0.0,999,0.0
30,TRUE,2060.0,10.3,0.7660833333333333,56,0.755,0.6261120996441281,0.3956672597864768,0.06895659582466855,0,0,0.25,43,0.5291736372366355
30,Blind,-20520.0,-102.6,0.3921666666666668,172,0.37,0.5982351225204201,0.3589410735122521,0.0833333333333335,0,5,0.15,999,0.0
30,MOO,840.0,4.2,0.7973333333333329,58,0.73,0.7365056818181819,0.44190340909090914,0.07311689098832262,999,999,0.0,999,0.0
31,TRUE,-760.0,-3.8,0.7644999999999998,64,0.71,0.6527061855670102,0.40662371134020614,0.06827554189494467,1,3,0.25,2,0.0
31,Blind,-21720.0,-108.6,0.34483333333333344,188,0.35,0.56427304964539,0.33856382978723404,0.0833333333333335,10,1,0.1,999,0.0
31,MOO,-1060.0,-5.3,0.6795833333333328,64,0.725,0.7749999999999999,0.4749999999999999,0.07485252350600906,999,999,0.0,999,0.23635430654294712
32,TRUE,2440.0,12.2,0.7760833333333332,51,0.76,0.659037558685446,0.4054225352112676,0.06786617489170971,0,0,0.25,4,0.6511283105550467
32,Blind,-22840.0,-114.2,0.3475000000000002,185,0.33,0.58697245017585,0.35218347010551,0.0833333333333335,7,0,0.15,999,0.0
32,MOO,220.0,1.1,0.7919999999999997,67,0.715,0.7435493119266054,0.44612958715596324,0.0750303201172631,999,999,0.0,999,0.0
33,TRUE,4040.0,20.2,0.787083333333333,46,0.79,0.6396802325581394,0.38880813953488363,0.06834688310400878,0,5,0.3,1,0.8995488355895405
33,Blind,-19560.0,-97.8,0.3765,166,0.39,0.6057408500590318,0.36344451003541905,0.0833333333333335,2,0,0.05,999,0.0
33,MOO,-7220.0,-36.1,0.5674166666666665,95,0.615,0.6917004634994206,0.4300202780996524,0.07043998274716809,999,999,0.0,999,0.08347467813467031
34,TRUE,2440.0,12.2,0.8011666666666664,49,0.76,0.6420847750865053,0.4202508650519031,0.06858432628367538,0,0,0.25,2,0.8692655899563545
34,Blind,-24980.0,-124.9,0.3854166666666671,205,0.285,0.6243615209988649,0.3746169125993189,0.0833333333333335,3,3,0.15,999,0.0
34,MOO,2800.0,14.0,0.8033333333333329,55,0.76,0.7337050984936269,0.4402230590961761,0.07365402374185531,999,999,0.0,999,0.0
35,TRUE,2500.0,12.5,0.7743333333333333,51,0.765,0.632370283018868,0.38442216981132077,0.06723006991237176,0,1,0.25,26,0.9330209781541807
35,Blind,-19520.0,-97.6,0.3850833333333334,171,0.39,0.6011336515513126,0.36068019093078757,0.0833333333333335,3,14,0.2,999,0.0
35,MOO,-1120.0,-5.6,0.7511666666666662,67,0.7,0.7955316742081449,0.4773190045248869,0.0741255003805523,999,999,0.0,999,0.0
36,TRUE,4940.0,24.7,0.774333333333333,43,0.805,0.6394689737470167,0.38868138424821,0.06632354577018065,0,2,0.25,2,0.7632319162627111
