run,scenario,round,group,modules,utility,cumulative_utility,quality_true,quality_surface,fatal,trust_mean,trust_var,trust_gini,collapse_index,a9_selected,a10_selected
1,baseline,35,Blind,5,-200.0,-4140.0,0.4,0.4,1,0.5,0.08333333333333327,0.5287404902789519,0.3172442941673711,0,0
1,baseline,36,Blind,5,-200.0,-4340.0,0.2,0.6,1,0.5,0.08333333333333327,0.5344827586206897,0.3206896551724138,0,0
1,baseline,37,Blind,4,-200.0,-4540.0,0.5,0.25,1,0.5,0.08333333333333327,0.5401284109149278,0.3240770465489567,0,0
1,baseline,38,Blind,4,-200.0,-4740.0,0.25,0.0,1,0.5,0.08333333333333327,0.542386185243328,0.32543171114599684,0,0
1,baseline,39,Blind,5,60.0,-4680.0,0.6,0.6,0,0.5,0.08333333333333327,0.5504201680672269,0.3302521008403361,0,0
1,baseline,40,Blind,3,60.0,-4620.0,0.3333333333333333,0.3333333333333333,0,0.5,0.08333333333333327,0.5421052631578949,0.3252631578947369,0,0
1,baseline,41,Blind,5,-200.0,-4820.0,0.6,0.4,1,0.5,0.08333333333333327,0.5468864468864469,0.3281318681318682,0,0
1,baseline,42,Blind,4,-200.0,-5020.0,0.5,0.25,1,0.5,0.08333333333333327,0.5416367552045944,0.32498205312275663,0,0
1,baseline,43,Blind,5,-200.0,-5220.0,0.2,0.6,3,0.5,0.08333333333333327,0.5497198879551821,0.32983193277310924,0,0
1,baseline,44,Blind,5,-200.0,-5420.0,0.2,0.4,2,0.5,0.08333333333333327,0.5546821599453178,0.33280929596719067,0,0
1,baseline,45,Blind,4,-200.0,-5620.0,0.0,0.0,1,0.5,0.08333333333333327,0.5529845741113346,0.33179074446680074,0,0
1,baseline,46,Blind,5,-200.0,-5820.0,0.0,0.2,3,0.5,0.08333333333333327,0.5491480996068152,0.3294888597640891,0,0
1,baseline,47,Blind,5,-200.0,-6020.0,0.6,0.2,1,0.5,0.08333333333333327,0.5499679692504804,0.32998078155028826,0,0
1,baseline,48,Blind,5,-200.0,-6220.0,0.2,0.2,2,0.5,0.08333333333333327,0.5494987468671679,0.32969924812030077,0,0
1,baseline,49,Blind,3,60.0,-6160.0,0.0,0.6666666666666666,0,0.5,0.08333333333333327,0.5408163265306123,0.32448979591836735,0,0
1,baseline,50,Blind,3,60.0,-6100.0,0.3333333333333333,0.3333333333333333,0,0.5,0.08333333333333326,0.5656737588652483,0.339404255319149,0,0
1,baseline,51,Blind,5,-200.0,-6300.0,0.8,0.6,1,0.5,0.08333333333333326,0.5661111111111112,0.33966666666666673,0,0
1,baseline,52,Blind,5,-200.0,-6500.0,0.2,0.6,2,0.5,0.08333333333333326,0.5648979591836736,0.3389387755102041,0,0
1,baseline,53,Blind,4,-200.0,-6700.0,0.0,0.0,2,0.5,0.08333333333333326,0.5676037483266398,0.3405622489959839,0,0
1,baseline,54,Blind,5,-200.0,-6900.0,0.4,0.8,3,0.5,0.08333333333333326,0.5727034120734908,0.3436220472440945,0,0
1,baseline,55,Blind,5,-200.0,-7100.0,0.0,0.0,3,0.5,0.08333333333333326,0.5678249678249678,0.34069498069498066,0,0
1,baseline,56,Blind,5,60.0,-7040.0,0.6,0.6,0,0.5,0.08333333333333326,0.5696969696969698,0.34181818181818185,0,0
