run,scenario,round,group,modules,utility,cumulative_utility,quality_true,quality_surface,fatal,trust_mean,trust_var,trust_gini,collapse_index,a9_selected,a10_selected
2,utility_trust_misalignment,5,TRUE,5,-180.0,-90.0,0.6,0.6,1,0.5082231371497287,0.07907115639753501,0.4126984126984128,0.24761904761904766,0,0
2,utility_trust_misalignment,6,TRUE,4,110.0,20.0,1.0,0.75,0,0.5107917531066448,0.07874587249133445,0.4392857142857143,0.26357142857142857,0,0
2,utility_trust_misalignment,7,TRUE,4,110.0,130.0,1.0,0.5,0,0.5125438134592016,0.0784982336690231,0.4642857142857144,0.27857142857142864,0,0
2,utility_trust_misalignment,8,TRUE,5,50.0,180.0,0.8,0.8,0,0.51280064456999,0.07774102829126676,0.46501457725947515,0.27900874635568507,0,0
2,utility_trust_misalignment,9,TRUE,4,110.0,290.0,1.0,0.75,0,0.5161671726688836,0.07752373112287642,0.4703504043126685,0.2822102425876011,0,0
2,utility_trust_misalignment,10,TRUE,4,50.0,340.0,0.75,0.25,0,0.5152422760779262,0.07729160498453926,0.47744360902255645,0.28646616541353387,0,0
2,utility_trust_misalignment,1,Blind,4,-180.0,-180.0,0.5,0.5,1,0.5,0.08333333333333327,0.19841269841269837,0.11904761904761901,0,0
2,utility_trust_misalignment,2,Blind,4,-180.0,-360.0,0.25,0.25,1,0.5,0.08333333333333327,0.2987012987012987,0.1792207792207792,0,0
2,utility_trust_misalignment,3,Blind,4,-180.0,-540.0,0.25,0.5,1,0.5,0.08333333333333327,0.3131868131868132,0.1879120879120879,0,0
2,utility_trust_misalignment,4,Blind,5,-180.0,-720.0,0.4,0.2,1,0.5,0.08333333333333327,0.3801843317972351,0.22811059907834105,0,0
2,utility_trust_misalignment,5,Blind,5,-180.0,-900.0,0.4,0.6,1,0.5,0.08333333333333327,0.4563492063492063,0.2738095238095238,0,0
2,utility_trust_misalignment,6,Blind,4,-180.0,-1080.0,0.25,0.25,1,0.5,0.08333333333333327,0.47142857142857153,0.2828571428571429,0,0
2,utility_trust_misalignment,7,Blind,4,50.0,-1030.0,0.75,0.75,0,0.5,0.08333333333333327,0.5064935064935066,0.30389610389610394,0,0
2,utility_trust_misalignment,8,Blind,5,-180.0,-1210.0,0.4,0.4,2,0.5,0.08333333333333327,0.5408163265306123,0.32448979591836735,0,0
