run,round,group,modules,utility,cumulative_utility,quality,fatal,trust_mean,trust_var,trust_gini,collapse_index,a9_selected,a10_selected
1,1,TRUE,3,60,60.0,0.3333333333333333,0,0.49762994064836275,0.08216489424073532,0.1386554621848739,0.08319327731092434,0,0
1,2,TRUE,4,60,120.0,0.75,0,0.5025807347917584,0.08093293018073924,0.20748299319727903,0.12448979591836741,0,0
1,3,TRUE,3,100,220.0,1.0,0,0.5081118003099198,0.08061548993844146,0.2797619047619049,0.16785714285714293,0,0
1,4,TRUE,5,-200,20.0,0.4,1,0.5048890984438974,0.0799277506089218,0.3275862068965518,0.1965517241379311,0,0
1,5,TRUE,5,-200,-180.0,0.8,1,0.507315142543139,0.07913880586651022,0.38655462184873945,0.23193277310924365,0,0
1,6,TRUE,4,60,-120.0,0.75,0,0.5090981505006982,0.07840748473566388,0.37969924812030076,0.22781954887218045,0,0
1,7,TRUE,3,100,-20.0,1.0,0,0.5134194123909575,0.07811505850823666,0.37456445993031373,0.22473867595818822,0,0
1,8,TRUE,4,100,80.0,1.0,0,0.5165415348791046,0.07770956941897823,0.373015873015873,0.22380952380952382,0,0
1,9,TRUE,3,60,140.0,0.3333333333333333,0,0.5141296575075716,0.07713840478814189,0.3571428571428572,0.21428571428571433,0,0
1,10,TRUE,3,60,200.0,0.6666666666666666,0,0.5144032555780331,0.07631768770054438,0.32913165266106437,0.19747899159663862,0,0
1,11,TRUE,4,60,260.0,0.25,0,0.5080452710236596,0.07509501328791772,0.30000000000000004,0.18000000000000002,0,0
1,12,TRUE,4,60,320.0,0.5,0,0.5051701247926954,0.07466698329240942,0.3062953995157385,0.18377723970944307,0,0
1,13,TRUE,4,60,380.0,0.25,0,0.5002188330405645,0.0736308571108015,0.28684807256235834,0.17210884353741498,0,0
1,14,TRUE,5,60,440.0,0.4,0,0.4961643813983029,0.0726052670077539,0.27100840336134446,0.16260504201680667,0,0
1,15,TRUE,4,-200,240.0,0.75,1,0.4994236696475775,0.07213807214354022,0.26984126984126977,0.16190476190476186,0,0
1,16,TRUE,5,-200,40.0,0.6,1,0.4995524129760433,0.07173991920341698,0.27922077922077926,0.16753246753246756,0,0
1,17,TRUE,5,60,100.0,0.6,0,0.4984954489411703,0.07139481884195263,0.2804878048780488,0.16829268292682928,0,0
1,18,TRUE,4,60,160.0,0.5,0,0.49706796067721065,0.07110260960232584,0.2857142857142858,0.17142857142857149,0,0
1,19,TRUE,3,60,220.0,0.3333333333333333,0,0.49363520360360136,0.07035703559552998,0.267255216693419,0.1603531300160514,0,0
1,20,TRUE,3,60,280.0,0.6666666666666666,0,0.4940312605418605,0.0695811244680012,0.25310559006211175,0.15186335403726706,0,0
1,21,TRUE,4,60,340.0,0.5,0,0.4913293730118052,0.06922532036062952,0.2455357142857144,0.14732142857142863,0,0
1,22,TRUE,4,60,400.0,0.5,0,0.48827449661456085,0.06894172592903841,0.2542857142857142,0.15257142857142852,0,0
1,23,TRUE,5,-200,200.0,0.6,1,0.48775573294324975,0.06854575875331165,0.2646258503401362,0.1587755102040817,0,0
1,24,TRUE,4,60,260.0,0.75,0,0.48723321802847547,0.068210079415733,0.26802096985583224,0.16081258191349934,0,0
1,25,TRUE,5,-200,60.0,0.6,1,0.4850898811383509,0.06776220600805077,0.2756892230576442,0.1654135338345865,0,0
1,26,TRUE,5,60,120.0,0.8,0,0.48468325765072495,0.06746126078322955,0.2827130852340938,0.16962785114045625,0,0
1,27,TRUE,4,60,180.0,0.75,0,0.48439447539465214,0.0672592658920298,0.2851335656213705,0.17679442508710802,0,0
1,28,TRUE,5,-200,-20.0,0.4,1,0.48274854578270743,0.06712794964175606,0.2912946428571428,0.1804910714285714,0,0
1,29,TRUE,5,60,40.0,0.6,0,0.4819844530034062,0.0669975057435956,0.2980665950590764,0.19026852846401726,0,0
1,30,TRUE,4,60,100.0,0.75,0,0.482895590574649,0.06687391511701028,0.2977059436913452,0.19005213764337853,0,0
1,31,TRUE,3,100,200.0,1.0,0,0.48417845659458464,0.06676293967337062,0.3020408163265307,0.19265306122448983,0,0
1,32,TRUE,5,-200,0.0,0.6,1,0.48442803443291493,0.06658860957314398,0.3108374384236454,0.19793103448275867,0,0
1,33,TRUE,5,-200,-200.0,0.8,1,0.48506376968485493,0.06646002027028913,0.32380952380952377,0.20571428571428568,0,0
1,34,TRUE,4,-200,-400.0,0.75,1,0.4856440089986995,0.06635574596831882,0.3311688311688312,0.21012987012987017,0,0
1,35,TRUE,5,-200,-600.0,0.4,2,0.48412879404227765,0.06636081404252939,0.3418688230008986,0.21654986522911057,0,0
1,36,TRUE,5,-200,-800.0,0.6,1,0.4833014070565371,0.06633778567145979,0.35278745644599296,0.2231010452961672,0,0
1,37,TRUE,5,-200,-1000.0,0.6,1,0.48284559094863966,0.06630571562249953,0.36306001690617085,0.22926458157227392,0,0
1,38,TRUE,5,100,-900.0,1.0,0,0.48384582733405335,0.06625431625159219,0.3727422003284073,0.23507389162561582,0,0
