run,round,group,modules,utility,cumulative_utility,quality,fatal,trust_mean,trust_var,trust_gini,collapse_index,a9_selected,a10_selected
1,1,TRUE,3,60,60.0,0.3333333333333333,0,0.49762994064836275,0.08216489424073532,0.013715578900895808,0.006857789450447904,0,0
1,2,TRUE,4,60,120.0,0.75,0,0.5025807347917584,0.08093293018073924,0.022836328868545808,0.011418164434272904,0,0
1,3,TRUE,3,100,220.0,1.0,0,0.5081118003099198,0.08061548993844146,0.016810447541465434,0.008405223770732717,0,0
1,4,TRUE,5,-200,20.0,0.4,1,0.5048890984438974,0.0799277506089218,0.015204786036077111,0.007602393018038556,0,0
1,5,TRUE,5,-200,-180.0,0.8,1,0.507315142543139,0.07913880586651022,0.023817062764811103,0.011908531382405552,0,0
1,6,TRUE,4,60,-120.0,0.75,0,0.5090981505006982,0.07840748473566388,0.029347106202357587,0.014673553101178793,0,0
1,7,TRUE,3,100,-20.0,1.0,0,0.5134194123909575,0.07811505850823666,0.025636151572828947,0.012818075786414473,0,0
1,8,TRUE,4,100,80.0,1.0,0,0.5165415348791046,0.07770956941897823,0.030748060297133728,0.015374030148566864,0,0
1,9,TRUE,3,60,140.0,0.3333333333333333,0,0.5141296575075716,0.07713840478814189,0.038451306651015926,0.019225653325507963,0,0
1,10,TRUE,3,60,200.0,0.6666666666666666,0,0.5144032555780331,0.07631768770054438,0.04645400302739833,0.023227001513699164,0,0
1,11,TRUE,4,60,260.0,0.25,0,0.5080452710236596,0.07509501328791772,0.05958060942285215,0.029790304711426074,0,0
1,12,TRUE,4,60,320.0,0.5,0,0.5051701247926954,0.07466698329240942,0.06197813772090521,0.030989068860452607,0,0
1,13,TRUE,4,60,380.0,0.25,0,0.5002188330405645,0.0736308571108015,0.07193154526495116,0.03596577263247558,0,0
1,14,TRUE,5,60,440.0,0.4,0,0.4961643813983029,0.0726052670077539,0.08104351952557654,0.04052175976278827,0,0
1,15,TRUE,4,-200,240.0,0.75,1,0.4994236696475775,0.07213807214354022,0.07944015815973504,0.03972007907986752,0,0
1,16,TRUE,5,-200,40.0,0.6,1,0.4995524129760433,0.07173991920341698,0.08196815120686196,0.04098407560343098,0,0
1,17,TRUE,5,60,100.0,0.6,0,0.4984954489411703,0.07139481884195263,0.08354829845838418,0.04177414922919209,0,0
1,18,TRUE,4,60,160.0,0.5,0,0.49706796067721065,0.07110260960232584,0.08450636119244614,0.04225318059622307,0,0
1,19,TRUE,3,60,220.0,0.3333333333333333,0,0.49363520360360136,0.07035703559552998,0.09099353187497328,0.04549676593748664,0,0
1,20,TRUE,3,60,280.0,0.6666666666666666,0,0.4940312605418605,0.0695811244680012,0.09747344161001892,0.04873672080500946,0,0
1,21,TRUE,4,60,340.0,0.5,0,0.4913293730118052,0.06922532036062952,0.09720680633766787,0.048603403168833936,0,0
1,22,TRUE,4,60,400.0,0.5,0,0.48827449661456085,0.06894172592903841,0.09683234771275173,0.048416173856375866,0,0
1,23,TRUE,5,-200,200.0,0.6,1,0.48775573294324975,0.06854575875331165,0.09931527416085006,0.04965763708042503,0,0
1,24,TRUE,4,60,260.0,0.75,0,0.48723321802847547,0.068210079415733,0.10303928109782778,0.05151964054891389,0,0
1,25,TRUE,5,-200,60.0,0.6,1,0.4850898811383509,0.06776220600805077,0.10699706095857553,0.053498530479287765,0,0
1,26,TRUE,5,60,120.0,0.8,0,0.48468325765072495,0.06746126078322955,0.11003069118969377,0.05501534559484689,0,0
1,27,TRUE,4,60,180.0,0.75,0,0.48439447539465214,0.0672592658920298,0.1125122553165796,0.06339898480114695,0,0
1,28,TRUE,5,-200,-20.0,0.4,1,0.48274854578270743,0.06712794964175606,0.11166066158130672,0.0629731879335105,0,0
1,29,TRUE,5,60,40.0,0.6,0,0.4819844530034062,0.0669975057435956,0.11266167185083731,0.07061655021113294,0,0
1,30,TRUE,4,60,100.0,0.75,0,0.482895590574649,0.06687391511701028,0.11227646242355127,0.07042394549748993,0,0
1,31,TRUE,3,100,200.0,1.0,0,0.48417845659458464,0.06676293967337062,0.11305690084115283,0.0708141647062907,0,0
1,32,TRUE,5,-200,0.0,0.6,1,0.48442803443291493,0.06658860957314398,0.113234655299566,0.07090304193549729,0,0
1,33,TRUE,5,-200,-200.0,0.8,1,0.48506376968485493,0.06646002027028913,0.11418495698110154,0.07137819277626506,0,0
1,34,TRUE,4,-200,-400.0,0.75,1,0.4856440089986995,0.06635574596831882,0.11487038804777572,0.07172090830960215,0,0
1,35,TRUE,5,-200,-600.0,0.4,2,0.48412879404227765,0.06636081404252939,0.11226394461297629,0.07041768659220243,0,0
1,36,TRUE,5,-200,-800.0,0.6,1,0.4833014070565371,0.06633778567145979,0.11099090489990604,0.06978116673566731,0,0
1,37,TRUE,5,-200,-1000.0,0.6,1,0.48284559094863966,0.06630571562249953,0.11026386438033708,0.06941764647588283,0,0
1,38,TRUE,5,100,-900.0,1.0,0,0.48384582733405335,0.06625431625159219,0.11183970248207387,0.07020556552675122,0,0
1,39,TRUE,4,60,-840.0,0.75,0,0.48362053783525827,0.06620839262284078,0.11132400576534551,0.06994771716838705,0,0
1,40,TRUE,5,60,-780.0,0.8,0,0.4839165435401692,0.06615903308881338,0.11192730172554977,0.07024936514848917,0,0
1,41,TRUE,3,100,-680.0,1.0,0,0.48475426403940397,0.06610248534816182,0.11307752893377776,0.07082447875260317,0,0
1,42,TRUE,3,100,-580.0,1.0,0,0.48565918249252676,0.06603898235309849,0.11441532885824679,0.07149337871483769,0,0
1,43,TRUE,5,-200,-780.0,0.4,1,0.48437568019793226,0.06603435384475972,0.1124632477425358,0.07051733815698219,0,0
1,44,TRUE,5,100,-680.0,1.0,0,0.4853426632538405,0.06597764669957305,0.11397453289216086,0.07127298073179472,0,0
1,45,TRUE,5,-200,-880.0,0.2,2,0.48386801232638865,0.06597371668794172,0.11178339586965835,0.07017741222054347,0,0
1,46,TRUE,4,60,-820.0,0.75,0,0.4839869790201481,0.06594340483589174,0.11212297500883905,0.07034720179013382,0,0
1,47,TRUE,5,100,-720.0,1.0,0,0.48453373408888517,0.06591539913210487,0.11298004069203182,0.0707757346317302,0,0
1,48,TRUE,4,60,-660.0,0.75,0,0.4846909637225658,0.0658890945763352,0.11336471447754848,0.07096807152448853,0,0
1,49,TRUE,5,60,-600.0,0.8,0,0.48417896363419094,0.06585833806625548,0.11271494366975854,0.07064318612059356,0,0
1,50,TRUE,4,60,-540.0,0.5,0,0.48320650501435664,0.06598168678694542,0.11476340225878823,0.07071503446272745,1,0
1,51,TRUE,5,-200,-740.0,0.6,1,0.4809275821082206,0.06566117915818853,0.11453236886361973,0.0705995177651432,1,0
1,52,TRUE,4,100,-640.0,1.0,0,0.48145282181798404,0.0656402513010613,0.11533310832541566,0.07099988749604116,0,0
1,53,TRUE,5,60,-580.0,0.6,0,0.48078882301896253,0.06562996927645465,0.11445110980009354,0.07055888823338011,0,0
1,54,TRUE,5,100,-480.0,1.0,0,0.48130675443849,0.06560966844225909,0.11519973623130308,0.07093320144898488,0,0
1,55,TRUE,3,100,-380.0,1.0,0,0.48183284628871537,0.06557557030784496,0.11605808794780148,0.07136237730723408,0,0
1,56,TRUE,4,60,-320.0,0.75,0,0.4813274201627495,0.06556761898178835,0.11528016270029862,0.07097341468348264,0,0
1,57,TRUE,4,100,-220.0,1.0,0,0.4817098208354931,0.06555208874204838,0.11586646196533135,0.07126656431599901,0,0
1,58,TRUE,3,60,-160.0,0.3333333333333333,0,0.4812831289273967,0.06554453722193974,0.11509097691955983,0.07087882179311325,0,0
1,59,TRUE,5,100,-60.0,1.0,0,0.48178655467604375,0.06552559944419754,0.11583636389702634,0.0712515152818465,0,0
1,60,TRUE,3,100,40.0,1.0,0,0.48226439060830095,0.0655014163782955,0.1166173865908795,0.07164202662877309,0,0
1,61,TRUE,3,100,140.0,1.0,0,0.4826928276119639,0.06547802192937531,0.11728185829935822,0.07197426248301245,0,0
1,62,TRUE,5,-200,-60.0,0.8,1,0.48290685043940934,0.06546544500546111,0.11757910499997415,0.07212288583332041,0,0
1,63,TRUE,3,-200,-260.0,0.6666666666666666,1,0.48296675902090563,0.06545429945575508,0.11764680444631659,0.07215673555649163,0,0
1,64,TRUE,5,100,-160.0,1.0,0,0.48340103105666904,0.06543865023128245,0.11831016970848496,0.07248841818757581,0,0
1,65,TRUE,5,-200,-360.0,0.6,1,0.4831846145311362,0.06542898476196944,0.1178571296368287,0.07226189815174769,0,0
1,66,TRUE,5,100,-260.0,1.0,0,0.48361956309234577,0.06541368135016012,0.1185285242476386,0.07259759545715264,0,0
1,67,TRUE,4,60,-200.0,0.5,0,0.48302021325392586,0.06541190315387621,0.1176782788718096,0.07217247276923813,0,0
1,68,TRUE,4,-200,-400.0,0.5,1,0.4826570016812369,0.06540586338208174,0.11709182457808942,0.07187924562237805,0,0
1,69,TRUE,4,100,-300.0,1.0,0,0.48302631422206027,0.06539419423340267,0.1176767771467,0.07217172190668333,0,0
1,70,TRUE,3,100,-200.0,1.0,0,0.48322403928826446,0.06538456635260038,0.11801647922599545,0.07234157294633106,0,0
1,71,TRUE,3,60,-140.0,0.3333333333333333,0,0.4824136799218255,0.06538813202859614,0.1167468719369027,0.07170676930178468,0,0
1,72,TRUE,3,60,-80.0,0.6666666666666666,0,0.4821712525331898,0.06538431777912466,0.11637166141002542,0.07151916403834604,0,0
1,73,TRUE,3,100,20.0,1.0,0,0.48253105960746023,0.06537112768993424,0.11696298255978621,0.07181482461322644,0,0
1,74,TRUE,5,100,120.0,1.0,0,0.48295402865095716,0.06535898421027111,0.11758729504404775,0.07212698085535721,0,0
1,75,TRUE,5,60,180.0,0.8,0,0.4828739707997842,0.06535225785214963,0.11753585118813903,0.07210125892740285,0,0
1,76,TRUE,5,-200,-20.0,0.2,2,0.48193855062804375,0.06535724580463367,0.11600771880871563,0.07133719273769115,0,0
1,77,TRUE,5,-200,-220.0,0.8,1,0.48211786596483575,0.06534560818018258,0.11625923751414735,0.07146295209040701,0,0
1,78,TRUE,5,60,-160.0,0.8,0,0.4817951073541293,0.06531591202798503,0.11595205007607445,0.07130935837137056,0,0
1,79,TRUE,3,60,-100.0,0.6666666666666666,0,0.48171507564741084,0.0653080913871207,0.11588893338744732,0.071277800027057,0,0
1,80,TRUE,5,-200,-300.0,0.8,1,0.48188824282955617,0.06530050781861388,0.11612661091538934,0.071396638791028,0,0
1,81,TRUE,4,60,-240.0,0.75,0,0.4816957275457878,0.06529744267655907,0.11583741073971443,0.07125203870319055,0,0
1,82,TRUE,3,100,-140.0,1.0,0,0.4819222346066385,0.06528898734314065,0.11621070117964827,0.07143868392315747,0,0
1,83,TRUE,3,60,-80.0,0.6666666666666666,0,0.4817251589984437,0.06528753507473747,0.11587810778611862,0.07127238722639265,0,0
1,84,TRUE,4,60,-20.0,0.75,0,0.48166496246953966,0.06528239412397391,0.11583614942690312,0.0712514080467849,0,0
1,85,TRUE,4,100,80.0,1.0,0,0.48193521638792525,0.06527558648977395,0.11625922877369543,0.07146294772018105,0,0
1,86,TRUE,5,100,180.0,1.0,0,0.48224628211530257,0.06526842737268482,0.11675617352073187,0.07171142009369927,0,0
1,87,TRUE,5,60,240.0,0.8,0,0.4821991473138644,0.06526603253318337,0.11666051879331074,0.0716635927299887,0,0
1,88,TRUE,5,100,340.0,1.0,0,0.48252580844368337,0.06525893538117944,0.11719908938244172,0.0719328780245542,0,0
1,89,TRUE,5,-200,140.0,0.6,1,0.48215125651928903,0.06525609254280051,0.11664731689706853,0.0716569917818676,0,0
1,90,TRUE,3,60,200.0,0.6666666666666666,0,0.48196097367663193,0.06525451003056816,0.11635807937859055,0.07151237302262861,0,0
1,91,TRUE,5,100,300.0,1.0,0,0.48220751735384104,0.06524864095727827,0.11676164917834697,0.07171415792250682,0,0
1,92,TRUE,3,60,360.0,0.6666666666666666,0,0.4820644773161743,0.06524595053828648,0.11651584496627887,0.07159125581647277,0,0
1,93,TRUE,4,60,420.0,0.75,0,0.4820328215813484,0.06524251733388951,0.1164935895475867,0.07158012810712669,0,0
1,94,TRUE,5,-200,220.0,0.8,1,0.4821210397685125,0.06523843530548985,0.11661044583273616,0.07163855624970142,0,0
1,95,TRUE,5,60,280.0,0.8,0,0.4820607503360379,0.06523650128509424,0.11650856727368875,0.07158761697017771,0,0
1,96,TRUE,4,100,380.0,1.0,0,0.4822682717056174,0.0652317417757442,0.11685042170555637,0.07175854418611152,0,0
1,97,TRUE,5,60,440.0,0.8,0,0.48227870760810115,0.06522664339411526,0.11685942147754957,0.07176304407210812,0,0
1,98,TRUE,4,100,540.0,1.0,0,0.48262119895604866,0.06521933988361787,0.11735661424262145,0.07201164045464406,0,0
1,99,TRUE,5,100,640.0,1.0,0,0.4829443695192781,0.06521218881164108,0.11782833907439283,0.07224750287052975,0,0
1,100,TRUE,3,100,740.0,1.0,0,0.4880846973389369,0.06566491781480029,0.11683088881932302,0.07091544440966151,0,1
1,101,TRUE,3,60,800.0,0.6666666666666666,0,0.48675465461711526,0.0653918121250563,0.11565177928398285,0.07032588964199142,0,1
1,102,TRUE,5,60,860.0,0.6,0,0.4854955146753464,0.06526746286627674,0.11715373935163287,0.07107686967581643,0,1
1,103,TRUE,5,60,920.0,0.8,0,0.485316644053723,0.06526443364298577,0.11692478917226912,0.07096239458613456,0,0
1,104,TRUE,5,60,980.0,0.8,0,0.4852221465148028,0.06526075715081152,0.11682008562354174,0.07091004281177087,0,0
1,105,TRUE,4,60,1040.0,0.75,0,0.48529838697078775,0.06525679422077287,0.11692103221275096,0.07096051610637548,0,0
1,106,TRUE,4,-200,840.0,0.75,1,0.4853138300492007,0.0652528527998411,0.11691357598345409,0.07095678799172704,0,0
1,107,TRUE,5,-200,640.0,0.6,1,0.4851513651278888,0.06525164303596458,0.11665906947528071,0.07082953473764035,0,0
1,108,TRUE,5,100,740.0,1.0,0,0.4855444285409322,0.06524292420668978,0.11723819842552774,0.07111909921276387,0,0
1,109,TRUE,5,60,800.0,0.8,0,0.4854752362020969,0.0652396483032201,0.11718381877847306,0.07109190938923653,0,0
1,110,TRUE,5,-200,600.0,0.6,2,0.48551878799224807,0.06523437531275866,0.11717034161274897,0.07108517080637448,0,0
1,111,TRUE,3,60,660.0,0.6666666666666666,0,0.4853505149753077,0.06523315391687069,0.1169174144804428,0.0709587072402214,0,0
1,112,TRUE,5,60,720.0,0.8,0,0.4852533715286388,0.06523020608997446,0.11682473869470167,0.07091236934735083,0,0
1,113,TRUE,4,100,820.0,1.0,0,0.48540737750124385,0.06522702492096755,0.11706811581519827,0.07103405790759913,0,0
1,114,TRUE,5,60,880.0,0.8,0,0.4854134764857701,0.06522431378663392,0.11706688467783555,0.07103344233891777,0,0
1,115,TRUE,5,60,940.0,0.8,0,0.48538368597294956,0.06522232992247494,0.11704625382138678,0.07102312691069339,0,0
1,116,TRUE,5,100,1040.0,1.0,0,0.4856268784536497,0.06521812924767656,0.11739472699945974,0.07119736349972987,0,0
1,117,TRUE,4,60,1100.0,0.75,0,0.4841392747815287,0.06522204034728014,0.115185848755184,0.070092924377592,0,1
1,118,TRUE,4,100,1200.0,1.0,0,0.4843121307388719,0.0652189432930259,0.11546508996623106,0.07023254498311553,0,0
1,119,TRUE,3,60,1260.0,0.6666666666666666,0,0.4841996220317387,0.06521738708804924,0.11529311297290379,0.07014655648645189,0,0
1,120,TRUE,5,60,1320.0,0.8,0,0.4841899826748707,0.06521541814861996,0.1152987908159202,0.0701493954079601,0,0
1,121,TRUE,4,-200,1120.0,0.5,2,0.4841142073947286,0.06521402569662313,0.11510122718869953,0.07005061359434976,0,0
1,122,TRUE,3,100,1220.0,1.0,0,0.4843374941971391,0.0652088577554402,0.11544823620543632,0.07022411810271816,0,0
1,123,TRUE,5,100,1320.0,1.0,0,0.4845503484407455,0.06520506827015445,0.1157740667585494,0.0703870333792747,0,0
1,124,TRUE,5,60,1380.0,0.8,0,0.4845803395590015,0.0652007612130232,0.11581572818610497,0.07040786409305248,0,0
1,125,TRUE,3,60,1440.0,0.6666666666666666,0,0.48337197103483753,0.06514608920288051,0.11432570713778589,0.06966285356889294,0,1
1,126,TRUE,4,100,1540.0,1.0,0,0.4835892165632581,0.06514246478234575,0.11465970506200196,0.06982985253100098,0,0
1,127,TRUE,4,-200,1340.0,0.5,1,0.48344516950910227,0.06514136688413928,0.11440624394021848,0.06970312197010924,0,0
1,128,TRUE,4,60,1400.0,0.75,0,0.48344881727823674,0.0651389780402146,0.11442789275650367,0.06971394637825183,0,0
1,129,TRUE,4,60,1460.0,0.75,0,0.4833905732803875,0.06513680419520679,0.11434754479663423,0.06967377239831711,0,0
1,130,TRUE,5,100,1560.0,1.0,0,0.4835470970342321,0.06513430657590583,0.11459585354668222,0.06979792677334111,0,0
1,131,TRUE,5,60,1620.0,0.8,0,0.48360984062423845,0.06513037865852551,0.11472212594840903,0.07611106297420452,0,0
1,132,TRUE,3,60,1680.0,0.6666666666666666,0,0.4835028985816486,0.06512907578527816,0.11455978354446694,0.07602989177223347,0,0
1,133,TRUE,5,60,1740.0,0.8,0,0.48347798898040706,0.06512745730107843,0.11455294235032087,0.07602647117516044,0,0
1,134,TRUE,5,-200,1540.0,0.8,1,0.4835797245870979,0.06512500813986152,0.11468119892455375,0.06984059946227687,0,0
1,135,TRUE,3,100,1640.0,1.0,0,0.48370274490543413,0.06512206289238384,0.11488592336367542,0.06994296168183771,0,0
1,136,TRUE,5,60,1700.0,0.6,0,0.48349298170496624,0.06512199481790895,0.11458093857039087,0.06979046928519543,0,0
1,137,TRUE,3,100,1800.0,1.0,0,0.4836466167377001,0.0651182840446825,0.11482954541506518,0.06991477270753259,0,0
1,138,TRUE,5,100,1900.0,1.0,0,0.48381461399517,0.06511545561224387,0.11508685513029437,0.07629342756514719,0,0
1,139,TRUE,5,100,2000.0,1.0,0,0.48399062457850556,0.06511315284264627,0.11535776899480776,0.07642888449740388,0,0
1,140,TRUE,5,-200,1800.0,0.6,1,0.48383398139449785,0.06511279407977902,0.11511695312315706,0.07630847656157853,0,0
1,141,TRUE,4,100,1900.0,1.0,0,0.4839259996198065,0.06511044947878833,0.11527082891017693,0.07638541445508847,0,0
1,142,TRUE,4,-200,1700.0,0.75,1,0.4839349030920223,0.06510863133953072,0.11527007153247437,0.07013503576623718,0,0
1,143,TRUE,5,60,1760.0,0.8,0,0.4838968264215138,0.06510801987983525,0.11519051543495995,0.07634525771747998,0,0
1,144,TRUE,5,-200,1560.0,0.8,1,0.4839490354524153,0.06510665713709726,0.1152515566498944,0.0701257783249472,0,0
1,145,TRUE,3,-200,1360.0,0.6666666666666666,1,0.48394319009236086,0.0651052186011143,0.11523273594796968,0.07011636797398484,0,0
1,146,TRUE,5,100,1460.0,1.0,0,0.48407474853063004,0.06510331908718114,0.11544099131589247,0.07022049565794623,0,0
1,147,TRUE,5,100,1560.0,1.0,0,0.48427114598227317,0.06510042756359594,0.1157549571867289,0.07037747859336445,0,0
1,148,TRUE,4,100,1660.0,1.0,0,0.48440159242827113,0.06509787294629271,0.11597699610487222,0.07048849805243611,0,0
1,149,TRUE,5,-200,1460.0,0.6,1,0.48426056858009475,0.06509704374300392,0.11574751385364368,0.07037375692682184,0,0
1,150,TRUE,5,60,1520.0,0.8,0,0.48421340707573257,0.06509597013163178,0.11570784222292252,0.07035392111146126,0,0
1,151,TRUE,4,100,1620.0,1.0,0,0.4844237943331894,0.06509313805927666,0.1160326562478382,0.0705163281239191,0,0
1,152,TRUE,4,-200,1420.0,0.75,1,0.48448402706348015,0.06509141408747098,0.11609570065930797,0.07054785032965398,0,0
1,153,TRUE,5,100,1520.0,1.0,0,0.4847345626588428,0.06508721407185017,0.11649550087787053,0.07074775043893526,0,0
1,154,TRUE,5,100,1620.0,1.0,0,0.4848870445509287,0.06508489005710111,0.11674066187791987,0.07087033093895993,0,0
1,155,TRUE,3,100,1720.0,1.0,0,0.4850275288791739,0.06508192579406362,0.11697043635342808,0.07098521817671403,0,0
1,156,TRUE,5,60,1780.0,0.8,0,0.4850052246738482,0.06508045655704017,0.11695214322163783,0.07097607161081891,0,0
1,157,TRUE,3,100,1880.0,1.0,0,0.4851254090837431,0.06507773567288347,0.11715095203715431,0.07107547601857715,0,0
1,158,TRUE,5,100,1980.0,1.0,0,0.4852724495828745,0.06507553826138802,0.11738351899784183,0.07119175949892091,0,0
1,159,TRUE,5,-200,1780.0,0.8,1,0.4853373033437863,0.06507394028141475,0.11746845348419321,0.0712342267420966,0,0
1,160,TRUE,3,100,1880.0,1.0,0,0.4854304601681987,0.06507170704965129,0.1176253826960012,0.0713126913480006,0,0
1,161,TRUE,4,-200,1680.0,0.75,1,0.48549056086082204,0.06507021968337058,0.11770117640653766,0.07135058820326882,0,0
1,162,TRUE,3,60,1740.0,0.3333333333333333,0,0.48524856314803316,0.06507143040321668,0.11728105339494665,0.07114052669747332,0,0
1,163,TRUE,4,60,1800.0,0.75,0,0.4851101701981733,0.06507147341924086,0.11705893570550963,0.07102946785275481,0,0
1,164,TRUE,4,60,1860.0,0.75,0,0.4850283029536138,0.06507139878561426,0.11692080772203606,0.07096040386101803,0,0
1,165,TRUE,4,-200,1660.0,0.5,1,0.4848341110432791,0.06507158383127377,0.11660132857688454,0.07080066428844227,0,0
1,166,TRUE,3,-200,1460.0,0.6666666666666666,1,0.4847798333484802,0.06507126800890402,0.11649724600404121,0.0707486230020206,0,0
1,167,TRUE,3,60,1520.0,0.6666666666666666,0,0.4846663210036379,0.06507095285754266,0.1163232212817138,0.0706616106408569,0,0
